smiles,parent1_id,reaction_id,zinc_id,source,generation,parent2_id,compound_id,fitness
CCCNC(=O)c1cc(C(=O)Nc2cc(F)c(Oc3cccc(Br)c3)c(Br)c2Br)cc(N(C)C)c1,69.0,,,crossover,"[2, 3]",70.0,87.0,1.303161026673052
Fc1ccc(-c2nc(-c3ccncc3)no2)cc1Cl,32.0,,,crossover,[2],88.0,88.0,-0.45692313368551307
CN(C)c1cccc(C(=O)Nc2cc(F)c(Oc3cccc(Br)c3)c(Br)c2Br)c1,20.0,,,crossover,"[2, 3]",70.0,89.0,1.469034810168035
CN(C)c1cccc(C(=O)Nc2cc(F)c(Oc3cccc(Br)c3)c(Br)c2Br)c1,29.0,,,crossover,"[1, 2, 3]",16.0,70.0,1.469034810168035
BrC1=CC(OC2=CC=C(Br)C(Br)=C2Br)=CC=C1,,,,initial,"[0, 1, 2, 3, 4]",,29.0,1.3542806177317879
CCCNC(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1-c1csc(CC[C@@H](C)CCl)n1,28.0,,,crossover,"[1, 2]",34.0,78.0,0.6033208391000637
Cc1cccc(C(=O)N2CCC(c3noc(-c4ccc(Cl)c(Cl)c4)n3)CC2)c1,32.0,23,ZINC000032297706,mutation,"[1, 2]",,53.0,0.5667455120487933
N#Cc1c(Oc2cccc(Br)c2)ccc(Br)c1Br,29.0,21,,mutation,"[1, 2]",,51.0,0.5328923329012363
COc1ccc(NC(=O)C=Cc2cc([N+](=O)[O-])c(Cl)cc2-c2csc(CC[C@@H](C)CCl)n2)cc1,20.0,,,crossover,"[1, 2]",28.0,76.0,0.2665587785296982
CCCNC(=O)c1cccc(C(=O)Nc2ccc(Br)cc2)c1,,,,initial,"[0, 1, 2]",,34.0,0.2783641732054942
O=S(=O)(NCc1ccccc1Cl)c1cc(Cl)ccc1Cl,,,,initial,"[0, 1, 2]",,13.0,0.18129295353440145
Cc1c(Br)ccc2c(=O)n(-c3cc(Cl)c(Cl)cn3)c([C@H](C)Oc3ccccc3)nc12,9.0,44,ZINC000061674969,mutation,"[1, 2]",,65.0,0.027138247760693526
O=C(COc1ccc(F)cc1)c1ccc2sc(-c3cc([N-]S(=O)(=O)c4ccc([N+](=O)[O-])cc4)ccc3O)nc2c1,15.0,,,crossover,"[1, 2]",31.0,82.0,0.008441315147291656
COc1ccc(N(C(=O)C=Cc2ccc(NCC3=CCCOC3)c([N+](=O)[O-])c2)C(=S)Nc2ccccc2Cl)cc1,52.0,91,ZINC000042689571,mutation,[3],,100.0,-0.5103662092862631
CCC(CC)c1cc(CNC(=O)Nc2c(C=CC(=O)c3ccc(C)cc3)ccc(OC(C)c3nc4c(C)c(Br)ccc4c(=O)n3-c3cc(-c4ccc(C#N)cc4C)c(Cl)cn3)c2O)on1,80.0,67,ZINC000169747920,mutation,[3],,101.0,0.4678298698598149
CN(C)c1cccc(C(=O)Nc2cc(F)c(Oc3cccc(NC[C@H]4C[C@@H](O)C4)c3)c(Br)c2Br)c1,89.0,87,ZINC000100115998,mutation,[3],,102.0,0.01214575219550268
