smiles,parent1_id,reaction_id,zinc_id,source,generation,parent2_id,compound_id,fitness
Cc1cccc(OCC(=O)NC(=S)N(CC2CN(S(=O)(=O)CC(C)C)C(Cl)CC2SC(=O)CCCCC(=O)NC(=O)NC2CC2)C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)c1C,51.0,,,crossover,[3],55.0,137.0,-1.7054732749131856
CC[C@@H](F)C(=N)NC(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OCC(=O)NC(=S)N(Cc1ccc(Cl)nc1)C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,55.0,,,crossover,[3],51.0,138.0,-1.957247367706254
Cc1ccccc1-n1nnnc1SCC(=O)c1c(Nc2cc(C(=O)NC(=N)C(F)(F)F)ccn2)n(C)c(=O)n(C)c1=O,85.0,,,crossover,[3],54.0,139.0,-0.18438421202610836
Clc1ccc(Cl)nc1,73.0,,,crossover,"[2, 3, 4, 5]",9.0,72.0,1.863182313295758
COC(=O)CCCOC(=O)CCc1ccco1,50.0,,,crossover,"[2, 3]",67.0,78.0,1.170373262983186
COC(=O)CCCOC(=O)CCc1ccco1,8.0,14,ZINC000000152318,mutation,"[1, 2, 3, 4]",,67.0,1.170373262983186
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,55.0,12,ZINC000002034204,mutation,"[2, 3, 4]",,56.0,1.1893956522015128
O=C(COC(=O)CCCO)Nc1ccc(Cl)cn1,8.0,,,crossover,"[1, 2, 3]",11.0,73.0,0.671144364277714
COC(=O)CCCOC(=O)C(F)(F)F,8.0,27,ZINC000059699251,mutation,"[1, 2, 3]",,50.0,0.5768276023537116
CC(C)CS(=O)(=O)N1CCC(SC(=O)CCCCC(=O)NC(=O)NC2CC2)CC1,54.0,84,ZINC000118423242,mutation,"[2, 3]",,55.0,0.6448257222760455
COc1ccc2c(C)c(NC(=S)Nc3c(C(=O)CSc4nnnn4-c4ccccc4C)c(=O)n(C)c(=O)n3C)c(=O)oc2c1,70.0,32,ZINC000001872064,mutation,"[2, 3]",,58.0,0.5519032856692678
C[C@H](C(=O)Nc1nnnn1CCCC(=O)OCC(=O)Nc1ccc(Cl)cn1)c1cccs1,73.0,73,ZINC000265710321,mutation,"[2, 3]",,51.0,0.44313822902352246
O=C(CCc1ccco1)OCCCc1nc([C@H]2CCCOC2)n[nH]1,67.0,52,ZINC000062351314,mutation,"[2, 3]",,53.0,0.4285981201694111
CC(=O)N(C(=O)COC(=O)CCCOC(=O)C(F)(F)F)c1ccc(Cl)cn1,123.0,26,ZINC000100497412,mutation,[4],,150.0,-0.14379724544509775
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)C2CC(C)N(C(=S)Nc3cccc(O)c3)N2C)ccc(OC)c1OC,56.0,32,ZINC000000336175,mutation,[4],,151.0,-0.25618654897347914
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)C2CC(C)N(C(=S)N[C@@H](C)c3ccc(Br)cc3)N2C)ccc(OC)c1OC,120.0,32,ZINC000002548100,mutation,[4],,152.0,0.31292951880541553
CC[C@@H](C#Cc1ccc(COC(=O)N(C(=O)COC(=O)CCCO)c2ccc(Cl)cn2)cc1)OC[C@@H](C)O,108.0,82,ZINC001205775990,mutation,[4],,153.0,-0.6936333205298197
